source_dataset,split_role,item_id,image_id_ext,image,result,label,ratio,consensus_band,item_total_images,item_disputed_images,item_low_consensus_images,class_samples,class_median_ratio,class_disputed_share,class_low_consensus_share
train_df,train_pool,1366543753015,15786525955,http://labelimages.avito.ru/15786525955.jpg,15,подъезд / лестничная площадка,0.666667,low,1,1,1,286,1.000000,0.265734,0.262238
train_df,train_pool,1367690001297,15821375013,http://labelimages.avito.ru/15821375013.jpg,15,подъезд / лестничная площадка,0.666667,low,1,1,1,286,1.000000,0.265734,0.262238
train_df,train_pool,1348488501639,15845179146,http://labelimages.avito.ru/15845179146.jpg,15,подъезд / лестничная площадка,0.666667,low,1,1,1,286,1.000000,0.265734,0.262238
train_df,train_pool,1348546501775,15853261011,http://labelimages.avito.ru/15853261011.jpg,15,подъезд / лестничная площадка,0.666667,low,1,1,1,286,1.000000,0.265734,0.262238
train_df,train_pool,1370892755007,15853490743,http://labelimages.avito.ru/15853490743.jpg,15,подъезд / лестничная площадка,0.666667,low,1,1,1,286,1.000000,0.265734,0.262238
train_df,train_pool,1298358750441,15863548497,http://labelimages.avito.ru/15863548497.jpg,15,подъезд / лестничная площадка,0.666667,low,1,1,1,286,1.000000,0.265734,0.262238
train_df,train_pool,1356807000332,15893708408,http://labelimages.avito.ru/15893708408.jpg,15,подъезд / лестничная площадка,0.666667,low,1,1,1,286,1.000000,0.265734,0.262238
train_df,train_pool,1370757500560,15902080813,http://labelimages.avito.ru/15902080813.jpg,15,подъезд / лестничная площадка,0.666667,low,1,1,1,286,1.000000,0.265734,0.262238
train_df,train_pool,1371948250867,15936903503,http://labelimages.avito.ru/15936903503.jpg,15,подъезд / лестничная площадка,0.666667,low,1,1,1,286,1.000000,0.265734,0.262238
train_df,train_pool,1372454500172,15951072682,http://labelimages.avito.ru/15951072682.jpg,15,подъезд / лестничная площадка,0.666667,low,1,1,1,286,1.000000,0.265734,0.262238
train_df,train_pool,1374465000201,16006205084,http://labelimages.avito.ru/16006205084.jpg,15,подъезд / лестничная площадка,0.666667,low,1,1,1,286,1.000000,0.265734,0.262238
train_df,train_pool,1374804000545,16017036239,http://labelimages.avito.ru/16017036239.jpg,15,подъезд / лестничная площадка,0.666667,low,1,1,1,286,1.000000,0.265734,0.262238
val_df,shadow_holdout,1306885500565,14342819909,http://labelimages.avito.ru/14342819909.jpg,8,туалет,0.666667,low,4,4,4,288,1.000000,0.229167,0.229167
train_df,train_pool,1310130250873,14481169676,http://labelimages.avito.ru/14481169676.jpg,8,туалет,0.666667,low,3,2,2,288,1.000000,0.229167,0.229167
train_df,train_pool,1310183250463,14484912669,http://labelimages.avito.ru/14484912669.jpg,8,туалет,0.666667,low,3,2,2,288,1.000000,0.229167,0.229167
train_df,train_pool,1113536500050,11730318782,http://labelimages.avito.ru/11730318782.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1306431000108,14046877267,http://labelimages.avito.ru/14046877267.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1289916502083,14074448465,http://labelimages.avito.ru/14074448465.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1306773250190,14356768516,http://labelimages.avito.ru/14356768516.jpg,8,туалет,0.666667,low,5,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1288120506757,14365844152,http://labelimages.avito.ru/14365844152.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
val_df,shadow_holdout,1308217250307,14394951182,http://labelimages.avito.ru/14394951182.jpg,8,туалет,0.666667,low,2,1,1,288,1.000000,0.229167,0.229167
val_df,shadow_holdout,1295636750495,14409972018,http://labelimages.avito.ru/14170696049.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
val_df,shadow_holdout,1308890750061,14429474326,http://labelimages.avito.ru/14429474326.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1309611250513,14462144474,http://labelimages.avito.ru/14462144474.jpg,8,туалет,0.666667,low,2,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1344585003496,14466540394,http://labelimages.avito.ru/14466540394.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1310215751587,14486309628,http://labelimages.avito.ru/14486309628.jpg,8,туалет,0.666667,low,2,1,1,288,1.000000,0.229167,0.229167
val_df,shadow_holdout,1310219501859,14486726986,http://labelimages.avito.ru/14486726986.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1336715250128,15090471816,http://labelimages.avito.ru/15090471816.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1298541000521,15131263825,http://labelimages.avito.ru/15131263825.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1343261503324,15220163203,http://labelimages.avito.ru/15220163203.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1344584252798,15259630271,http://labelimages.avito.ru/15259630271.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1346098251503,15291718150,http://labelimages.avito.ru/15291718150.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1346434002513,15299093967,http://labelimages.avito.ru/15299093967.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1347549000808,15325824186,http://labelimages.avito.ru/15325824186.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1363238252100,15334633553,http://labelimages.avito.ru/15334633553.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1340838500262,15335261523,http://labelimages.avito.ru/15335261523.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1352838500045,15447800281,http://labelimages.avito.ru/15447800281.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1352976000027,15451727866,http://labelimages.avito.ru/15451727866.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1354488253316,15483183459,http://labelimages.avito.ru/15483183459.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1354908501109,15492997662,http://labelimages.avito.ru/15492997662.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1354973500507,15494883472,http://labelimages.avito.ru/15494883472.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1348916251358,15514557040,http://labelimages.avito.ru/15514557040.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1368568750290,15522656412,http://labelimages.avito.ru/15522656412.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1357883500990,15565157168,http://labelimages.avito.ru/15565157168.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1360515751971,15633695611,http://labelimages.avito.ru/15633695611.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1362815003742,15687709480,http://labelimages.avito.ru/15687709480.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1362831250898,15689105545,http://labelimages.avito.ru/15689105545.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1363237500102,15699964405,http://labelimages.avito.ru/15699964405.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1363812002381,15715531733,http://labelimages.avito.ru/15715531733.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1355197000243,15723350482,http://labelimages.avito.ru/15723350482.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1365692500608,15763005856,http://labelimages.avito.ru/15763005856.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1366420250498,15782271250,http://labelimages.avito.ru/15782271250.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1366523002677,15785456550,http://labelimages.avito.ru/15785456550.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1366595000329,15790738054,http://labelimages.avito.ru/15790738054.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1371611750304,15797449490,http://labelimages.avito.ru/15797449490.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1367049500242,15806602367,http://labelimages.avito.ru/15806602367.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1368099250279,15831196965,http://labelimages.avito.ru/15831196965.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1368163002077,15833175422,http://labelimages.avito.ru/15833175422.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1356191500973,15853297701,http://labelimages.avito.ru/15853297701.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1369820006488,15872946629,http://labelimages.avito.ru/15872946629.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1370290505205,15890054297,http://labelimages.avito.ru/15890054297.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1370372250312,15892358097,http://labelimages.avito.ru/15892358097.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1267411000384,15906842204,http://labelimages.avito.ru/15906842204.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1363877251142,15914605885,http://labelimages.avito.ru/15914605885.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1371471751410,15922602181,http://labelimages.avito.ru/15922602181.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1343698001647,15923016598,http://labelimages.avito.ru/15923016598.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1372114001994,15932819061,http://labelimages.avito.ru/15932819061.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1371815000608,15933220616,http://labelimages.avito.ru/15933220616.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1372002004907,15940581611,http://labelimages.avito.ru/15940581611.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1372542004144,15954560146,http://labelimages.avito.ru/15954560146.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1372545251716,15954580910,http://labelimages.avito.ru/15954580910.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1373167501086,15970964550,http://labelimages.avito.ru/15970964550.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1373515252525,15978408085,http://labelimages.avito.ru/15978408085.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1373725001300,15986757656,http://labelimages.avito.ru/15986757656.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1374364750806,16005672156,http://labelimages.avito.ru/16005672156.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1374590752457,16010116770,http://labelimages.avito.ru/16010116770.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1374739000287,16014658413,http://labelimages.avito.ru/16014658413.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1375214502454,16031724923,http://labelimages.avito.ru/16031724923.jpg,8,туалет,0.666667,low,1,1,1,288,1.000000,0.229167,0.229167
train_df,train_pool,1304426250366,14315705683,http://labelimages.avito.ru/14315705683.jpg,4,спальня,0.666667,low,6,3,3,275,1.000000,0.225455,0.225455
train_df,train_pool,1309861750250,14472299675,http://labelimages.avito.ru/14472299675.jpg,4,спальня,0.666667,low,3,2,2,275,1.000000,0.225455,0.225455
train_df,train_pool,1356039750422,15577867865,http://labelimages.avito.ru/15577867865.jpg,4,спальня,0.666667,low,2,2,2,275,1.000000,0.225455,0.225455
train_df,train_pool,1203449750426,12728203648,http://labelimages.avito.ru/12728203648.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1228078501045,13068884292,http://labelimages.avito.ru/13068884292.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1228341500364,13072454436,http://labelimages.avito.ru/13072454436.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1247971750081,13372621983,http://labelimages.avito.ru/13372621983.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1350485752139,14156364151,http://labelimages.avito.ru/14156364151.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1303203250404,14297065129,http://labelimages.avito.ru/14297065129.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1371020750411,14308839999,http://labelimages.avito.ru/14308839999.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1305969750270,14378499683,http://labelimages.avito.ru/14378499683.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
val_df,shadow_holdout,1306306002114,14422793767,http://labelimages.avito.ru/14422793767.jpg,4,спальня,0.666667,low,2,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1358799003175,14426894340,http://labelimages.avito.ru/14426894340.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1264627501033,14431770001,http://labelimages.avito.ru/14431770001.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1309040250237,14434418202,http://labelimages.avito.ru/14434418202.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1303033001266,14439082800,http://labelimages.avito.ru/14439082800.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1309792000488,14472883858,http://labelimages.avito.ru/14472883858.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1338404500231,15118921967,http://labelimages.avito.ru/15118921967.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1298884750321,15134697947,http://labelimages.avito.ru/15134697947.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
val_df,shadow_holdout,1340330250409,15161477340,http://labelimages.avito.ru/15161477340.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1342631750846,15209115696,http://labelimages.avito.ru/15209115696.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1344637754433,15260689653,http://labelimages.avito.ru/15260689653.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1348547501047,15261789483,http://labelimages.avito.ru/15261789483.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1346599500187,15301124842,http://labelimages.avito.ru/15301124842.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1346814250088,15307182654,http://labelimages.avito.ru/15307182654.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1358385500759,15341964186,http://labelimages.avito.ru/15341964186.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1367141503761,15387075885,http://labelimages.avito.ru/15387075885.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1355609251587,15407446621,http://labelimages.avito.ru/15407446621.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1354586752505,15426698883,http://labelimages.avito.ru/15426698883.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1352653500073,15438519657,http://labelimages.avito.ru/15438519657.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1352769250645,15446144379,http://labelimages.avito.ru/15446144379.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1346770253398,15447521181,http://labelimages.avito.ru/15447521181.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1350547000912,15471088695,http://labelimages.avito.ru/15471088695.jpg,4,спальня,0.666667,low,2,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1354480750235,15483960114,http://labelimages.avito.ru/15483960114.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1309836750214,15494131678,http://labelimages.avito.ru/15494131678.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1355143001061,15501196354,http://labelimages.avito.ru/15501196354.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1362502000147,15504310602,http://labelimages.avito.ru/15504310602.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1354414504325,15507175873,http://labelimages.avito.ru/15507175873.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1356597752007,15570852029,http://labelimages.avito.ru/15570852029.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1359227750508,15599632310,http://labelimages.avito.ru/15599632310.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1360648750083,15635801082,http://labelimages.avito.ru/15635801082.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1355528255477,15639041696,http://labelimages.avito.ru/15639041696.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1362102000880,15666757551,http://labelimages.avito.ru/15666757551.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1362817756991,15687944268,http://labelimages.avito.ru/15687944268.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1368163254600,15704942330,http://labelimages.avito.ru/15704942330.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1364256751202,15728230997,http://labelimages.avito.ru/15728230997.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1365704000627,15762185831,http://labelimages.avito.ru/15762185831.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1365944500721,15767683203,http://labelimages.avito.ru/15767683203.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1366144002860,15775129100,http://labelimages.avito.ru/15775129100.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
val_df,shadow_holdout,1368283501631,15838959315,http://labelimages.avito.ru/15838959315.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1356646753556,15877292575,http://labelimages.avito.ru/15877292575.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1368220005332,15891071848,http://labelimages.avito.ru/15891071848.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1370840250148,15905817502,http://labelimages.avito.ru/15905817502.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1370892500896,15907888356,http://labelimages.avito.ru/15907888356.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1371398750019,15918924797,http://labelimages.avito.ru/15918924797.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1371354751430,15919182654,http://labelimages.avito.ru/15919182654.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
val_df,shadow_holdout,1372962751922,15964932223,http://labelimages.avito.ru/15964932223.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1373999502038,15993093265,http://labelimages.avito.ru/15993093265.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1374270751671,16002698570,http://labelimages.avito.ru/16002698570.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1374637502495,16011360409,http://labelimages.avito.ru/16011360409.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1375215500842,16030928988,http://labelimages.avito.ru/16030928988.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1375311251119,16036218732,http://labelimages.avito.ru/16036218732.jpg,4,спальня,0.666667,low,1,1,1,275,1.000000,0.225455,0.225455
train_df,train_pool,1309734500564,14470056361,http://labelimages.avito.ru/14470056361.jpg,14,дом снаружи / двор,0.666667,low,6,5,5,271,1.000000,0.206642,0.206642
train_df,train_pool,1308954250063,14429638219,http://labelimages.avito.ru/14429638219.jpg,14,дом снаружи / двор,0.666667,low,5,3,3,271,1.000000,0.206642,0.206642
train_df,train_pool,1309667500741,14463924891,http://labelimages.avito.ru/14463924891.jpg,14,дом снаружи / двор,0.666667,low,4,3,3,271,1.000000,0.206642,0.206642
val_df,shadow_holdout,1305957750410,14343797018,http://labelimages.avito.ru/14343797018.jpg,14,дом снаружи / двор,0.666667,low,6,2,2,271,1.000000,0.206642,0.206642
train_df,train_pool,1305963750476,14344362966,http://labelimages.avito.ru/14344362966.jpg,14,дом снаружи / двор,0.666667,low,2,2,2,271,1.000000,0.206642,0.206642
train_df,train_pool,1306248250409,14348197949,http://labelimages.avito.ru/14348197949.jpg,14,дом снаружи / двор,0.666667,low,3,2,2,271,1.000000,0.206642,0.206642
train_df,train_pool,1306925750598,14364833383,http://labelimages.avito.ru/14364833383.jpg,14,дом снаружи / двор,0.666667,low,3,2,2,271,1.000000,0.206642,0.206642
train_df,train_pool,1309279500622,14442920600,http://labelimages.avito.ru/14442920600.jpg,14,дом снаружи / двор,0.666667,low,5,2,2,271,1.000000,0.206642,0.206642
train_df,train_pool,1309881750202,14472823103,http://labelimages.avito.ru/14472823103.jpg,14,дом снаружи / двор,0.666667,low,3,2,2,271,1.000000,0.206642,0.206642
train_df,train_pool,1292190250471,15712070961,http://labelimages.avito.ru/15712070961.jpg,14,дом снаружи / двор,0.666667,low,2,2,2,271,1.000000,0.206642,0.206642
train_df,train_pool,1371220250084,14160956084,http://labelimages.avito.ru/14160956084.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1370895505004,14180215511,http://labelimages.avito.ru/14180215511.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1371028253476,14309232320,http://labelimages.avito.ru/14309232320.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1334881501759,14355503240,http://labelimages.avito.ru/14355503240.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1307351501168,14374392642,http://labelimages.avito.ru/14374392642.jpg,14,дом снаружи / двор,0.666667,low,2,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1307978000444,14388602249,http://labelimages.avito.ru/14388602249.jpg,14,дом снаружи / двор,0.666667,low,2,1,1,271,1.000000,0.206642,0.206642
val_df,shadow_holdout,1308022000888,14391985615,http://labelimages.avito.ru/14391985615.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1255970250387,14406102903,http://labelimages.avito.ru/14406102903.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1345596502492,14427068151,http://labelimages.avito.ru/14427068151.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1309062500961,14435877994,http://labelimages.avito.ru/14435877994.jpg,14,дом снаружи / двор,0.666667,low,2,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1309089750851,14437328101,http://labelimages.avito.ru/14437328101.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
val_df,shadow_holdout,1309172501139,14440534654,http://labelimages.avito.ru/14440534654.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1309354000686,14449461903,http://labelimages.avito.ru/14449461903.jpg,14,дом снаружи / двор,0.666667,low,3,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1309667001292,14464935014,http://labelimages.avito.ru/14464935014.jpg,14,дом снаружи / двор,0.666667,low,3,1,1,271,1.000000,0.206642,0.206642
val_df,shadow_holdout,1309717001250,14468822903,http://labelimages.avito.ru/14468822903.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1309911250702,14477185961,http://labelimages.avito.ru/14477185961.jpg,14,дом снаружи / двор,0.666667,low,3,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1309910251265,14478041901,http://labelimages.avito.ru/14478041901.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1310214001652,14486898359,http://labelimages.avito.ru/14486898359.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1310312750692,14491765554,http://labelimages.avito.ru/14491765554.jpg,14,дом снаружи / двор,0.666667,low,3,1,1,271,1.000000,0.206642,0.206642
val_df,shadow_holdout,1310435500232,14495169461,http://labelimages.avito.ru/14495169461.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1336618500650,14583408810,http://labelimages.avito.ru/14583408810.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1290438251305,14885313448,http://labelimages.avito.ru/14885313448.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
train_df,train_pool,1355530752548,15227847836,http://labelimages.avito.ru/15227847836.jpg,14,дом снаружи / двор,0.666667,low,1,1,1,271,1.000000,0.206642,0.206642
